PC_TIME,TIME,TIME_TICK,BPOGX,BPOGY,BPOGV
1784418666.4120,520.51129,5611360110,0.21422,0.23460,1
1784418666.4190,520.51825,5611429175,0.21204,0.22813,1
1784418666.4255,520.52472,5611493996,0.19943,0.21891,1
1784418666.4324,520.53168,5611563383,0.19123,0.18112,1
1784418666.4388,520.53809,5611627792,0.18167,0.15751,1
1784418666.4455,520.54480,5611694876,0.17525,0.13895,1
1784418666.4526,520.55188,5611765682,0.18021,0.16022,1
1784418666.4590,520.55823,5611828964,0.18084,0.16225,1
1784418666.4659,520.56519,5611898477,0.18416,0.15188,1
1784418666.4726,520.57184,5611965035,0.18280,0.16047,1
1784418666.4792,520.57849,5612031928,0.18821,0.17411,1
1784418666.4857,520.58496,5612096758,0.20366,0.19764,1
1784418666.4924,520.59167,5612163653,0.20550,0.20405,1
1784418666.4995,520.59875,5612234704,0.20851,0.21169,1
1784418666.5058,520.60510,5612297775,0.21298,0.20673,1
1784418666.5128,520.61206,5612367456,0.20920,0.21902,1
1784418666.5192,520.61847,5612431670,0.20818,0.21598,1
1784418666.5261,520.62537,5612500826,0.19992,0.21634,1
1784418666.5326,520.63190,5612565739,0.19556,0.20658,1
1784418666.5395,520.63879,5612634916,0.18896,0.18988,1
1784418666.5464,520.64569,5612703842,0.18832,0.16083,1
1784418666.5530,520.65222,5612768851,0.17913,0.14051,1
1784418666.5598,520.65906,5612837298,0.17355,0.12626,1
1784418666.5662,520.66541,5612900943,0.16644,0.13060,1
1784418666.5730,520.67230,5612969783,0.16609,0.12472,1
1784418666.5798,520.67908,5613037663,0.17122,0.13853,1
1784418666.5862,520.68549,5613101576,0.18532,0.17272,1
1784418666.5932,520.69244,5613171267,0.19175,0.18586,1
1784418666.5998,520.69910,5613238140,0.19981,0.20604,1
1784418666.6065,520.70575,5613304602,0.19938,0.22023,1
1784418666.6133,520.71259,5613372521,0.19780,0.22862,1
1784418666.6197,520.71899,5613436681,0.19780,0.22862,1
1784418666.6266,520.72589,5613505929,0.19806,0.22569,1
1784418666.6331,520.73236,5613570419,0.20057,0.22519,1
1784418666.6402,520.73944,5613641128,0.20057,0.22519,1
1784418666.6465,520.74579,5613704537,0.20071,0.22319,1
1784418666.6534,520.75269,5613774011,0.20467,0.22051,1
1784418666.6599,520.75916,5613838314,0.20364,0.21754,1
1784418666.6666,520.76581,5613905209,0.20452,0.21112,1
1784418666.6736,520.77283,5613975021,0.19043,0.20777,1
1784418666.6802,520.77948,5614041416,0.18803,0.20192,1
1784418666.6869,520.78619,5614108606,0.19134,0.20193,1
1784418666.6933,520.79260,5614173153,0.18142,0.20260,1
1784418666.7001,520.79932,5614240264,0.17830,0.19514,1
1784418666.7070,520.80627,5614309510,0.17923,0.17177,1
1784418666.7135,520.81274,5614374079,0.17567,0.16575,1
1784418666.7204,520.81964,5614443551,0.17260,0.15821,1
1784418666.7272,520.82648,5614511457,0.17767,0.16606,1
1784418666.7336,520.83282,5614575404,0.17828,0.16987,1
1784418666.7405,520.83978,5614644837,0.17828,0.16987,1
1784418666.7474,520.84668,5614713476,0.17960,0.16030,1
1784418666.7540,520.85321,5614779102,0.18203,0.16311,1
1784418666.7604,520.85962,5614843278,0.18203,0.16311,1
1784418666.7673,520.86652,5614912176,0.18483,0.16424,1
1784418666.7741,520.87335,5614980169,0.18568,0.16443,1
