PC_TIME,TIME,TIME_TICK,BPOGX,BPOGY,BPOGV
1784418653.5703,507.67102,5482957200,0.57496,0.28755,1
1784418653.5767,507.67749,5483021851,0.57515,0.30435,1
1784418653.5835,507.68420,5483088859,0.56298,0.32277,1
1784418653.5904,507.69119,5483158807,0.56831,0.31972,1
1784418653.5971,507.69781,5483225132,0.56847,0.31149,1
1784418653.6038,507.70456,5483292379,0.56541,0.29013,1
1784418653.6103,507.71100,5483356843,0.56051,0.26440,1
1784418653.6172,507.71790,5483425779,0.56022,0.24926,1
1784418653.6240,507.72470,5483493991,0.57425,0.24973,1
1784418653.6305,507.73129,5483559844,0.56332,0.25891,1
1784418653.6374,507.73810,5483627754,0.56311,0.26650,1
1784418653.6437,507.74448,5483691680,0.56207,0.28617,1
1784418653.6507,507.75143,5483761245,0.57165,0.28848,1
1784418653.6573,507.75809,5483827712,0.57231,0.29507,1
1784418653.6641,507.76480,5483894808,0.57457,0.29741,1
1784418653.6709,507.77161,5483963059,0.57613,0.26946,1
1784418653.6775,507.77823,5484029100,0.57602,0.26340,1
1784418653.6839,507.78467,5484093447,0.52019,0.33359,1
1784418653.6910,507.79172,5484164133,0.47364,0.42667,1
1784418653.6975,507.79828,5484229665,0.47364,0.42667,1
1784418653.7043,507.80502,5484297264,0.37017,0.55261,1
1784418653.7107,507.81146,5484361662,0.32399,0.64205,1
1784418653.7177,507.81842,5484431055,0.32280,0.64014,1
1784418653.7244,507.82510,5484497835,0.22049,0.86132,1
1784418653.7311,507.83182,5484564995,0.18128,0.97026,1
1784418653.7375,507.83826,5484629553,0.18777,0.97285,1
1784418653.7442,507.84494,5484696397,0.11403,1.10782,1
1784418653.7511,507.85184,5484765432,0.09644,1.17950,1
1784418653.7576,507.85834,5484830414,0.10249,1.17909,1
1784418653.7645,507.86526,5484899558,0.05842,1.30822,1
1784418653.7713,507.87204,5484967372,0.03199,1.37337,1
1784418653.7777,507.87845,5485031364,0.02918,1.37460,1
1784418653.7846,507.88538,5485100581,-0.01038,1.48687,1
1784418653.7911,507.89185,5485165298,0.05120,1.50247,1
1784418653.7982,507.89899,5485236659,0.05172,1.50217,1
1784418653.8045,507.90521,5485299165,0.00048,1.36997,1
1784418653.8115,507.91220,5485369050,0.02985,1.35865,1
1784418653.8179,507.91864,5485433317,0.03730,1.35609,1
1784418653.8246,507.92532,5485500297,0.02374,1.38999,1
1784418653.8316,507.93237,5485570625,0.02019,1.38697,1
1784418653.8380,507.93875,5485634290,0.02814,1.38391,1
1784418653.8450,507.94571,5485703886,0.01975,1.36052,1
1784418653.8514,507.95212,5485768049,0.02028,1.35647,1
