PC_TIME,TIME,TIME_TICK,LPOGX,LPOGY,LPOGV,RPOGX,RPOGY,RPOGV,BPOGX,BPOGY,BPOGV
1789334744.3759,719.64587,7751141729,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.3828,719.65277,7751211079,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.3893,719.65924,7751275683,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.3963,719.66626,7751345735,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.4027,719.67267,7751409550,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.4096,719.67957,7751478751,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.4161,719.68604,7751543483,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.4230,719.69299,7751612708,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.4295,719.69946,7751677533,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.4362,719.70618,7751744564,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.4431,719.71313,7751814130,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.4498,719.71979,7751880796,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.4566,719.72656,7751948868,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.4632,719.73315,7752014887,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.4703,719.74030,7752085828,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.4764,719.74634,7752146395,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.4833,719.75330,7752215926,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.4897,719.75970,7752280307,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.4967,719.76666,7752349779,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.5031,719.77313,7752414344,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.5099,719.77985,7752481313,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.5168,719.78680,7752551244,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.5232,719.79321,7752615180,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.5301,719.80011,7752684427,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.5367,719.80664,7752749240,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.5433,719.81329,7752816235,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.5503,719.82025,7752885604,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.5567,719.82672,7752950182,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.5636,719.83362,7753019476,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.5701,719.84009,7753084219,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.5768,719.84680,7753151107,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.5838,719.85376,7753220618,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.5902,719.86017,7753285043,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.5972,719.86719,7753355225,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.6036,719.87360,7753418942,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.6105,719.88049,7753488249,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.6170,719.88696,7753552955,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.6238,719.89374,7753620252,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.6306,719.90063,7753689213,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.6371,719.90710,7753754230,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.6440,719.91400,7753823257,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.6508,719.92078,7753890932,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.6577,719.92767,7753960112,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.6642,719.93414,7754024303,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.6706,719.94055,7754088873,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.6775,719.94751,7754158077,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.6840,719.95398,7754222734,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.6907,719.96069,7754290275,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.6976,719.96759,7754359010,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.7041,719.97406,7754423854,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.7108,719.98077,7754490837,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.7177,719.98773,7754560518,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.7244,719.99438,7754627016,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.7312,720.00122,7754695255,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.7376,720.00757,7754758937,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.7445,720.01447,7754827887,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.7510,720.02100,7754892858,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.7577,720.02765,7754959624,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.7646,720.03461,7755029075,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.7711,720.04108,7755093733,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.7778,720.04779,7755160842,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.7848,720.05475,7755230610,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.7912,720.06116,7755294514,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.7983,720.06824,7755365474,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.8045,720.07452,7755428427,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.8115,720.08148,7755497782,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.8180,720.08795,7755562520,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.8247,720.09467,7755629634,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.8316,720.10156,7755698808,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.8380,720.10803,7755763612,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.8451,720.11505,7755833397,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.8515,720.12152,7755898054,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.8581,720.12811,7755964475,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.8651,720.13513,7756034201,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.8716,720.14154,7756098204,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.8785,720.14850,7756168160,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.8849,720.15491,7756232287,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.8919,720.16187,7756301501,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.8983,720.16833,7756366342,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.9051,720.17505,7756433416,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.9120,720.18195,7756502458,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.9184,720.18842,7756567125,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.9253,720.19531,7756636438,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.9318,720.20178,7756701162,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.9385,720.20850,7756768071,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.9455,720.21545,7756837575,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.9519,720.22192,7756902300,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.9588,720.22882,7756971348,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.9653,720.23529,7757036123,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.9723,720.24225,7757105341,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
1789334744.9790,720.24896,7757172834,0.74637,0.96104,0,0.63686,0.87854,0,0.63686,0.87854,0
