PC_TIME,TIME,TIME_TICK,BPOGX,BPOGY,BPOGV
1784418414.9789,269.07938,3097040529,0.84884,0.75969,1
1784418414.9859,269.08633,3097110158,0.84431,0.75864,1
1784418414.9927,269.09317,3097178705,0.84560,0.75700,1
1784418414.9992,269.09970,3097243830,0.85998,0.75540,1
1784418415.0060,269.10641,3097311011,0.86308,0.75057,1
1784418415.0124,269.11285,3097375519,0.86308,0.75057,1
1784418415.0194,269.11984,3097445242,0.85453,0.75359,1
1784418415.0260,269.12650,3097511767,0.84859,0.75645,1
1784418415.0325,269.13297,3097576527,0.85007,0.75456,1
1784418415.0394,269.13989,3097645835,0.84524,0.73993,1
1784418415.0462,269.14661,3097712979,0.85081,0.73971,1
1784418415.0528,269.15326,3097779580,0.85375,0.73516,1
1784418415.0595,269.16000,3097847095,0.84946,0.73684,1
1784418415.0660,269.16644,3097911403,0.84676,0.75536,1
1784418415.0727,269.17316,3097978441,0.84317,0.76022,1
1784418415.0797,269.18011,3098048081,0.83722,0.75080,1
1784418415.0863,269.18680,3098114812,0.84533,0.75269,1
1784418415.0932,269.19363,3098183230,0.84563,0.75225,1
1784418415.0995,269.19995,3098246395,0.84755,0.74950,1
1784418415.1064,269.20685,3098315476,0.85141,0.74836,1
1784418415.1129,269.21335,3098380389,0.85380,0.74492,1
1784418415.1196,269.22006,3098447404,0.85353,0.74637,1
1784418415.1263,269.22672,3098514142,0.84329,0.73952,1
1784418415.1332,269.23367,3098583502,0.84100,0.74301,1
1784418415.1397,269.24014,3098648289,0.85012,0.74900,1
1784418415.1466,269.24704,3098717363,0.83734,0.75580,1
1784418415.1531,269.25351,3098781983,0.83502,0.75924,1
1784418415.1600,269.26044,3098851353,0.84907,0.77504,1
1784418415.1665,269.26691,3098916024,0.83984,0.75590,1
1784418415.1734,269.27386,3098985431,0.83984,0.75590,1
1784418415.1799,269.28033,3099050258,0.81656,0.69678,1
1784418415.1866,269.28705,3099117265,0.79627,0.62733,1
1784418415.1933,269.29373,3099184130,0.79865,0.62259,1
1784418415.2000,269.30042,3099251189,0.78622,0.57657,1
1784418415.2066,269.30710,3099318047,0.78844,0.55634,1
1784418415.2136,269.31403,3099387191,0.78905,0.55395,1
1784418415.2201,269.32053,3099452066,0.79260,0.56148,1
1784418415.2268,269.32721,3099519123,0.77650,0.56674,1
1784418415.2334,269.33389,3099585781,0.77227,0.57865,1
1784418415.2404,269.34082,3099655097,0.77169,0.58942,1
1784418415.2468,269.34729,3099719811,0.77488,0.59323,1
1784418415.2538,269.35428,3099789792,0.77436,0.59535,1
1784418415.2606,269.36108,3099857797,0.76384,0.60134,1
1784418415.2672,269.36768,3099923618,0.80569,0.63414,1
1784418415.2740,269.37448,3099991828,0.81056,0.62343,1
1784418415.2807,269.38120,3100058719,0.85580,0.69272,1
1784418415.2873,269.38773,3100124116,0.85531,0.73439,1
1784418415.2937,269.39417,3100188642,0.85695,0.73126,1
1784418415.3006,269.40109,3100257941,0.87888,0.77345,1
1784418415.3072,269.40762,3100323134,0.87107,0.78686,1
1784418415.3140,269.41449,3100391950,0.86623,0.79268,1
1784418415.3205,269.42099,3100456864,0.84367,0.79589,1
1784418415.3274,269.42789,3100525869,0.85606,0.80543,1
1784418415.3339,269.43439,3100590635,0.85736,0.80399,1
1784418415.3406,269.44110,3100657853,0.85695,0.81228,1
1784418415.3476,269.44806,3100727455,0.85357,0.82768,1
1784418415.3540,269.45447,3100791667,0.85571,0.82528,1
1784418415.3609,269.46140,3100860779,0.86781,0.82525,1
1784418415.3674,269.46786,3100925449,0.87786,0.81672,1
1784418415.3742,269.47461,3100992998,0.87556,0.81918,1
1784418415.3810,269.48148,3101061737,0.87121,0.82661,1
1784418415.3875,269.48798,3101126657,0.86584,0.82278,1
1784418415.3942,269.49469,3101193659,0.86584,0.82278,1
1784418415.4009,269.50134,3101260406,0.86586,0.82518,1
1784418415.4076,269.50806,3101327572,0.86651,0.80956,1
1784418415.4147,269.51511,3101398012,0.86873,0.80702,1
1784418415.4210,269.52145,3101461549,0.86943,0.80506,1
1784418415.4280,269.52844,3101531388,0.86834,0.80407,1
1784418415.4344,269.53485,3101595325,0.86834,0.80407,1
1784418415.4413,269.54178,3101664670,0.87074,0.80713,1
1784418415.4478,269.54825,3101729350,0.85708,0.78324,1
1784418415.4547,269.55518,3101798630,0.85708,0.78324,1
1784418415.4615,269.56195,3101866346,0.86023,0.78629,1
1784418415.4682,269.56866,3101933418,0.86270,0.79138,1
1784418415.4750,269.57547,3102001641,0.86270,0.79138,1
1784418415.4813,269.58173,3102064199,0.86628,0.79542,1
1784418415.4882,269.58868,3102133723,0.86653,0.79460,1
1784418415.4947,269.59512,3102198282,0.86653,0.79460,1
1784418415.5014,269.60184,3102265391,0.86504,0.79610,1
1784418415.5081,269.60852,3102332124,0.86740,0.79780,1
1784418415.5148,269.61523,3102399134,0.86518,0.80041,1
1784418415.5218,269.62222,3102469135,0.86383,0.79694,1
1784418415.5282,269.62863,3102533197,0.86234,0.79858,1
1784418415.5349,269.63535,3102600288,0.86234,0.79858,1
1784418415.5418,269.64227,3102669549,0.86445,0.79921,1
1784418415.5485,269.64896,3102736342,0.86641,0.79520,1
1784418415.5552,269.65564,3102803407,0.86864,0.79255,1
1784418415.5620,269.66248,3102871753,0.86448,0.79851,1
1784418415.5686,269.66904,3102937249,0.86550,0.79371,1
1784418415.5751,269.67554,3103002139,0.86550,0.79371,1
1784418415.5818,269.68222,3103069007,0.86417,0.79868,1
1784418415.5887,269.68918,3103138732,0.86120,0.79633,1
1784418415.5952,269.69562,3103203165,0.86120,0.79633,1
1784418415.6021,269.70251,3103272173,0.86265,0.80023,1
1784418415.6086,269.70901,3103336960,0.85952,0.79602,1
1784418415.6155,269.71591,3103406018,0.85952,0.79602,1
1784418415.6223,269.72272,3103474104,0.85807,0.79271,1
1784418415.6287,269.72913,3103538028,0.85774,0.78848,1
1784418415.6356,269.73608,3103607655,0.85774,0.78848,1
1784418415.6421,269.74252,3103672053,0.85657,0.78941,1
1784418415.6490,269.74948,3103741781,0.85205,0.78915,1
1784418415.6555,269.75592,3103806127,0.85350,0.78748,1
1784418415.6624,269.76282,3103875139,0.85442,0.82184,1
1784418415.6692,269.76962,3103943078,0.83624,0.86694,1
1784418415.6755,269.77597,3104006655,0.83705,0.86583,1
1784418415.6824,269.78290,3104075969,0.83179,0.88092,1
1784418415.6889,269.78940,3104140956,0.82502,0.91626,1
1784418415.6958,269.79630,3104209927,0.82383,0.91726,1
1784418415.7026,269.80310,3104278001,0.81791,0.91624,1
1784418415.7090,269.80948,3104341798,0.82294,0.91310,1
1784418415.7157,269.81616,3104408659,0.82219,0.91387,1
1784418415.7224,269.82288,3104475636,0.81721,0.90711,1
1784418415.7293,269.82980,3104544837,0.81752,0.92792,1
1784418415.7358,269.83627,3104609716,0.81725,0.92815,1
1784418415.7425,269.84299,3104676757,0.82362,0.94055,1
1784418415.7492,269.84967,3104743503,0.82568,0.94282,1
1784418415.7559,269.85635,3104810596,0.82568,0.94282,1
1784418415.7629,269.86331,3104880019,0.81940,0.94211,1
1784418415.7697,269.87015,3104948465,0.82155,0.93825,1
1784418415.7762,269.87668,3105013735,0.82155,0.93825,1
1784418415.7827,269.88315,3105078480,0.82068,0.94297,1
1784418415.7894,269.88986,3105145675,0.81620,0.92846,1
1784418415.7963,269.89679,3105214868,0.81620,0.92846,1
1784418415.8028,269.90326,3105279594,0.81397,0.93256,1
1784418415.8097,269.91019,3105348871,0.81290,0.94005,1
1784418415.8162,269.91669,3105413653,0.81637,0.93745,1
1784418415.8229,269.92337,3105480569,0.81771,0.90327,1
1784418415.8299,269.93033,3105550299,0.83149,0.89759,1
1784418415.8367,269.93716,3105618441,0.83229,0.89663,1
1784418415.8434,269.94382,3105685223,0.82976,0.88394,1
1784418415.8499,269.95038,3105750668,0.82240,0.89631,1
1784418415.8566,269.95706,3105817583,0.81816,0.90041,1
1784418415.8631,269.96353,3105882331,0.81343,0.90866,1
1784418415.8698,269.97025,3105949371,0.81416,0.90629,1
1784418415.8767,269.97720,3106018917,0.81416,0.90629,1
1784418415.8832,269.98364,3106083217,0.81638,0.90985,1
1784418415.8901,269.99054,3106152430,0.78276,0.91137,1
1784418415.8966,269.99704,3106217208,0.78276,0.91137,1
1784418415.9035,270.00400,3106286810,0.75393,0.90477,1
1784418415.9100,270.01041,3106351075,0.74306,0.90042,1
1784418415.9167,270.01712,3106418134,0.74306,0.90042,1
1784418415.9237,270.02411,3106487967,0.73623,0.90221,1
1784418415.9301,270.03055,3106552276,0.72495,0.89473,1
1784418415.9370,270.03745,3106621289,0.72495,0.89473,1
1784418415.9438,270.04428,3106689714,0.72771,0.89686,1
1784418415.9504,270.05084,3106755255,0.72476,0.89607,1
1784418415.9572,270.05762,3106823011,0.72476,0.89607,1
1784418415.9635,270.06400,3106887007,0.72782,0.89867,1
1784418415.9705,270.07092,3106956195,0.72776,0.89227,1
1784418415.9770,270.07742,3107021040,0.72871,0.89105,1
1784418415.9837,270.08411,3107087975,0.73014,0.89743,1
1784418415.9906,270.09109,3107157847,0.73474,0.89658,1
1784418415.9970,270.09750,3107221985,0.73513,0.89569,1
1784418416.0040,270.10443,3107291125,0.73694,0.89336,1
1784418416.0104,270.11090,3107356039,0.72446,0.89623,1
1784418416.0174,270.11783,3107425118,0.72446,0.89623,1
1784418416.0242,270.12466,3107493566,0.73157,0.89785,1
1784418416.0309,270.13135,3107560524,0.73796,0.89378,1
1784418416.0375,270.13791,3107626090,0.73796,0.89378,1
1784418416.0442,270.14468,3107693624,0.73281,0.90070,1
1784418416.0506,270.15109,3107757951,0.73237,0.90052,1
1784418416.0577,270.15811,3107827922,0.73100,0.90255,1
1784418416.0640,270.16449,3107891824,0.72274,0.90248,1
1784418416.0710,270.17142,3107960959,0.72486,0.90411,1
1784418416.0774,270.17789,3108025801,0.72486,0.90411,1
1784418416.0841,270.18460,3108092960,0.73341,0.90181,1
1784418416.0910,270.19150,3108161900,0.72309,0.89928,1
1784418416.0975,270.19797,3108226678,0.72403,0.89814,1
1784418416.1045,270.20493,3108296311,0.73022,0.89197,1
1784418416.1109,270.21140,3108360900,0.73265,0.88968,1
1784418416.1178,270.21829,3108429932,0.73303,0.88872,1
1784418416.1250,270.22543,3108501212,0.73461,0.88675,1
1784418416.1314,270.23190,3108565904,0.73375,0.88953,1
1784418416.1377,270.23819,3108628792,0.73238,0.89165,1
1784418416.1448,270.24521,3108698894,0.73262,0.88839,1
1784418416.1513,270.25177,3108764651,0.73252,0.88946,1
1784418416.1582,270.25867,3108833476,0.73390,0.88731,1
1784418416.1645,270.26498,3108896751,0.73677,0.88366,1
1784418416.1715,270.27197,3108966587,0.73901,0.88107,1
1784418416.1781,270.27859,3109032766,0.74041,0.87890,1
1784418416.1849,270.28537,3109100565,0.74177,0.88012,1
1784418416.1913,270.29178,3109164735,0.74137,0.88042,1
1784418416.1983,270.29877,3109234484,0.74137,0.88042,1
1784418416.2049,270.30539,3109300910,0.73869,0.88010,1
1784418416.2116,270.31207,3109367647,0.73771,0.88246,1
1784418416.2184,270.31882,3109435141,0.73771,0.88246,1
1784418416.2251,270.32553,3109502092,0.72923,0.88386,1
1784418416.2320,270.33243,3109571166,0.71787,0.89313,1
1784418416.2382,270.33865,3109633325,0.71753,0.89413,1
1784418416.2455,270.34592,3109706049,0.69917,0.86232,1
1784418416.2518,270.35226,3109769504,0.68867,0.85159,1
