PC_TIME,TIME,TIME_TICK,BPOGX,BPOGY,BPOGV
1784418322.2771,176.37561,2170003070,0.35999,0.12055,1
1784418322.2841,176.38257,2170072615,0.35923,0.13410,1
1784418322.2905,176.38899,2170136770,0.37103,0.13748,1
1784418322.2976,176.39607,2170207694,0.37294,0.14933,1
1784418322.3039,176.40240,2170271016,0.37150,0.16041,1
1784418322.3109,176.40938,2170340687,0.37042,0.17030,1
1784418322.3174,176.41582,2170405036,0.37042,0.17030,1
1784418322.3242,176.42271,2170474003,0.36950,0.16542,1
1784418322.3307,176.42920,2170538886,0.36676,0.15777,1
1784418322.3374,176.43588,2170605775,0.36526,0.14993,1
1784418322.3444,176.44286,2170675463,0.36253,0.14787,1
1784418322.3508,176.44928,2170739774,0.35671,0.15117,1
1784418322.3577,176.45619,2170808902,0.35775,0.15504,1
1784418322.3642,176.46269,2170873832,0.36392,0.14913,1
1784418322.3711,176.46960,2170942986,0.37234,0.15464,1
1784418322.3776,176.47607,2171007643,0.37180,0.15010,1
1784418322.3843,176.48277,2171074659,0.37419,0.12983,1
1784418322.3910,176.48949,2171141736,0.37250,0.12375,1
1784418322.3977,176.49615,2171208474,0.37145,0.11932,1
1784418322.4044,176.50287,2171275559,0.36177,0.11741,1
1784418322.4113,176.50978,2171344745,0.36214,0.12459,1
1784418322.4180,176.51648,2171411716,0.36516,0.14066,1
1784418322.4247,176.52321,2171478990,0.37446,0.14906,1
1784418322.4315,176.52998,2171546759,0.37591,0.15644,1
1784418322.4382,176.53667,2171613537,0.37446,0.14848,1
1784418322.4450,176.54349,2171681727,0.37070,0.13302,1
1784418322.4515,176.54999,2171746796,0.36579,0.11652,1
1784418322.4582,176.55670,2171813958,0.36305,0.10152,1
1784418322.4647,176.56316,2171878468,0.36328,0.09995,1
1784418322.4714,176.56987,2171945565,0.36110,0.09938,1
1784418322.4784,176.57687,2172015647,0.36110,0.09938,1
1784418322.4848,176.58327,2172079645,0.36296,0.10037,1
1784418322.4918,176.59023,2172149159,0.36381,0.10179,1
1784418322.4982,176.59663,2172213303,0.36381,0.10179,1
1784418322.5051,176.60358,2172282605,0.36471,0.10343,1
1784418322.5119,176.61040,2172350941,0.36686,0.10763,1
1784418322.5186,176.61702,2172417097,0.36686,0.10763,1
1784418322.5250,176.62344,2172481416,0.36749,0.10744,1
1784418322.5319,176.63039,2172550831,0.35649,0.10791,1
