PC_TIME,TIME,TIME_TICK,BPOGX,BPOGY,BPOGV
1784418393.1162,247.21629,2878409786,0.58669,0.21566,1
1784418393.1232,247.22322,2878479045,0.58114,0.20006,1
1784418393.1299,247.22998,2878546748,0.58085,0.20498,1
1784418393.1364,247.23640,2878610904,0.58428,0.21044,1
1784418393.1434,247.24342,2878681160,0.58755,0.20800,1
1784418393.1501,247.25018,2878748763,0.58755,0.20800,1
1784418393.1568,247.25687,2878815566,0.59248,0.20785,1
1784418393.1634,247.26341,2878881005,0.58263,0.23488,1
1784418393.1701,247.27011,2878948079,0.58263,0.23488,1
1784418393.1765,247.27658,2879012788,0.57257,0.29953,1
1784418393.1832,247.28328,2879079776,0.54930,0.35700,1
1784418393.1899,247.28998,2879146643,0.54930,0.35700,1
1784418393.1969,247.29692,2879216192,0.53166,0.46296,1
1784418393.2036,247.30363,2879283307,0.53094,0.49832,1
1784418393.2100,247.31007,2879347610,0.53076,0.48681,1
1784418393.2167,247.31677,2879414686,0.51081,0.47792,1
1784418393.2234,247.32344,2879481356,0.50694,0.46356,1
1784418393.2301,247.33017,2879548611,0.50593,0.45581,1
1784418393.2371,247.33710,2879617868,0.50483,0.46943,1
1784418393.2435,247.34357,2879682527,0.50746,0.47864,1
1784418393.2502,247.35027,2879749597,0.50899,0.49755,1
1784418393.2569,247.35696,2879816534,0.51922,0.50541,1
1784418393.2636,247.36365,2879883421,0.52996,0.51611,1
1784418393.2705,247.37057,2879952620,0.53030,0.52110,1
1784418393.2774,247.37744,2880021266,0.52380,0.52602,1
1784418393.2837,247.38376,2880084506,0.52050,0.51911,1
1784418393.2904,247.39046,2880151433,0.52010,0.51155,1
1784418393.2976,247.39760,2880222932,0.51519,0.50489,1
1784418393.3041,247.40417,2880288650,0.52041,0.49676,1
1784418393.3105,247.41054,2880352358,0.52009,0.48876,1
1784418393.3174,247.41748,2880421770,0.50732,0.49919,1
1784418393.3239,247.42395,2880486418,0.51552,0.47324,1
1784418393.3308,247.43086,2880555609,0.51503,0.47055,1
1784418393.3376,247.43767,2880623545,0.50526,0.48901,1
1784418393.3444,247.44443,2880691189,0.51981,0.49881,1
1784418393.3511,247.45111,2880758022,0.52025,0.50436,1
1784418393.3577,247.45773,2880824301,0.52271,0.51110,1
1784418393.3641,247.46413,2880888160,0.52053,0.50587,1
1784418393.3708,247.47084,2880955367,0.52053,0.50587,1
1784418393.3778,247.47784,2881025319,0.52122,0.51581,1
1784418393.3842,247.48421,2881089015,0.52050,0.49630,1
1784418393.3911,247.49115,2881158371,0.52050,0.49630,1
1784418393.3976,247.49762,2881223065,0.52030,0.50927,1
1784418393.4043,247.50432,2881290092,0.52150,0.50906,1
1784418393.4112,247.51128,2881359729,0.52150,0.50906,1
1784418393.4177,247.51772,2881424104,0.52274,0.51297,1
1784418393.4246,247.52463,2881493241,0.52908,0.51291,1
1784418393.4311,247.53111,2881557989,0.52908,0.51291,1
1784418393.4378,247.53786,2881625554,0.53216,0.52612,1
1784418393.4447,247.54478,2881694741,0.53350,0.50476,1
1784418393.4512,247.55121,2881758977,0.53360,0.50189,1
1784418393.4581,247.55812,2881828170,0.51727,0.50797,1
1784418393.4646,247.56461,2881892911,0.53150,0.50051,1
1784418393.4713,247.57130,2881959952,0.53066,0.49236,1
1784418393.4782,247.57826,2882029591,0.53200,0.45888,1
1784418393.4847,247.58472,2882094081,0.51510,0.46394,1
1784418393.4914,247.59143,2882161170,0.51557,0.46964,1
1784418393.4983,247.59837,2882230597,0.51818,0.48322,1
1784418393.5048,247.60483,2882295250,0.51848,0.49286,1
1784418393.5117,247.61176,2882364458,0.51893,0.49847,1
1784418393.5184,247.61844,2882431294,0.52397,0.49979,1
1784418393.5252,247.62526,2882499480,0.52221,0.50158,1
1784418393.5320,247.63200,2882567019,0.52232,0.49871,1
1784418393.5386,247.63867,2882633660,0.53048,0.49303,1
1784418393.5456,247.64566,2882703461,0.52955,0.48388,1
1784418393.5519,247.65193,2882766198,0.52919,0.47826,1
1784418393.5584,247.65840,2882830884,0.53747,0.48042,1
1784418393.5653,247.66530,2882899854,0.53227,0.49730,1
1784418393.5721,247.67215,2882968475,0.53221,0.50003,1
1784418393.5787,247.67870,2883033829,0.52840,0.50536,1
1784418393.5851,247.68518,2883098681,0.53606,0.50787,1
1784418393.5918,247.69186,2883165484,0.53663,0.51812,1
1784418393.5988,247.69884,2883235266,0.53310,0.51239,1
1784418393.6052,247.70526,2883299542,0.52792,0.52231,1
1784418393.6121,247.71219,2883368789,0.52818,0.52970,1
1784418393.6186,247.71866,2883433433,0.52333,0.54619,1
1784418393.6253,247.72536,2883500545,0.52188,0.55150,1
1784418393.6323,247.73235,2883570419,0.52142,0.54608,1
1784418393.6387,247.73875,2883634388,0.51567,0.49025,1
1784418393.6456,247.74568,2883703656,0.53411,0.48773,1
1784418393.6521,247.75217,2883768652,0.53371,0.47131,1
1784418393.6588,247.75887,2883835531,0.52428,0.46424,1
1784418393.6659,247.76593,2883906165,0.53276,0.45509,1
1784418393.6724,247.77246,2883971568,0.53247,0.45006,1
1784418393.6789,247.77896,2884036451,0.53697,0.45615,1
1784418393.6856,247.78563,2884103229,0.53758,0.46098,1
1784418393.6925,247.79257,2884172568,0.53812,0.47167,1
1784418393.6993,247.79938,2884240701,0.53441,0.47791,1
1784418393.7059,247.80595,2884306474,0.53658,0.48122,1
1784418393.7128,247.81282,2884375186,0.53685,0.48621,1
1784418393.7194,247.81940,2884440913,0.53354,0.48676,1
1784418393.7261,247.82610,2884507924,0.53697,0.47994,1
1784418393.7331,247.83319,2884578831,0.53656,0.47793,1
1784418393.7395,247.83951,2884641971,0.52257,0.48874,1
1784418393.7459,247.84593,2884706206,0.52665,0.49040,1
1784418393.7529,247.85291,2884776022,0.52670,0.49111,1
1784418393.7593,247.85934,2884840307,0.53490,0.49734,1
1784418393.7662,247.86624,2884909341,0.52262,0.56523,1
1784418393.7730,247.87303,2884977279,0.52223,0.55755,1
1784418393.7794,247.87943,2885041205,0.50581,0.62696,1
1784418393.7863,247.88634,2885110278,0.50554,0.64255,1
1784418393.7928,247.89285,2885175379,0.50499,0.63842,1
1784418393.7995,247.89954,2885242237,0.50222,0.63576,1
1784418393.8064,247.90649,2885311918,0.50224,0.64593,1
1784418393.8134,247.91341,2885380990,0.50286,0.65226,1
1784418393.8198,247.91985,2885445435,0.50648,0.66350,1
1784418393.8263,247.92632,2885510024,0.50863,0.66920,1
