plik,wariant,powtorzenie,liczba_fiksacji,score,fix_prog_duration,fix_reg_duration,fix_reg_std,fix_dur_std,sac_prog_pos_x_mean,sac_prog_dist_avg,sac_prog_range,sac_prog_y_stab,sac_reg_y_stab
Subject_1090_T4_Meaningful_Text_raw.csv,bino,7,201,0.22,414.2111801242236,302.6666666666667,193.5796838955318,285.720606958895,884.1950465838509,1.6088678102451017,7.4940407271862135,0.22694380543245604,0.6409146616915786
Subject_1090_T4_Meaningful_Text_raw.csv,bino,8,205,0.21,404.74074074074076,305.14285714285717,200.08814384196396,268.24195777684963,886.5168672839507,1.6085335191253827,7.487937428734574,0.22401912232313456,0.6033220834894111
Subject_1090_T4_Meaningful_Text_raw.csv,bino,9,202,0.22,411.2345679012346,302.35897435897436,193.97217447547197,282.39262377295967,886.5833410493829,1.599260890978673,7.4940407271862135,0.22674618915956724,0.640389883861749
Subject_1090_T4_Meaningful_Text_raw.csv,bino,10,202,0.21,411.3333333333333,301.94871794871796,193.76511669305773,282.65055551976855,886.5851697530863,1.5993328167634568,7.4940407271862135,0.22638488238490043,0.6423084029611305
Subject_1090_T4_Meaningful_Text_raw.csv,bino,11,202,0.27,408.72049689440996,317.0,196.5761938791165,279.71802360263433,890.4646661490683,1.601192114048295,7.4940407271862135,0.22222225368791734,0.604078989561909
Subject_1095_T4_Meaningful_Text_raw.csv,dup,0,184,0.16,374.54814814814813,260.0833333333333,186.89478249063623,213.5975392886588,871.1223703703704,1.9030246514498788,6.16055885219376,0.39482683061098406,0.7738917521749302
Subject_1095_T4_Meaningful_Text_raw.csv,dup,1,183,0.2,371.6764705882353,271.7391304347826,194.55260099974402,214.48636935635963,872.132830882353,1.888992410202827,6.160424527873893,0.40333730010819724,0.760973886227673
Subject_1095_T4_Meaningful_Text_raw.csv,dup,2,181,0.2,377.7910447761194,272.2608695652174,194.39878721023203,213.45313527150577,874.1359701492537,1.9170132805616833,6.160424527873893,0.3900983556075397,0.7601949002609129
Subject_1095_T4_Meaningful_Text_raw.csv,dup,3,184,0.18,370.79411764705884,267.5744680851064,194.58758840400708,213.59427910890525,873.7260661764706,1.8913872235277998,6.160424527873893,0.3947644957840122,0.759460718314686
Subject_1095_T4_Meaningful_Text_raw.csv,dup,4,182,0.2,374.5777777777778,271.82608695652175,194.1473336040381,213.41199504260356,872.0877222222222,1.9029219550811376,6.160424527873893,0.3918601768942039,0.761260883692077
Subject_1095_T4_Meaningful_Text_raw.csv,dup,5,181,0.2,376.8888888888889,272.6222222222222,196.6636484388611,217.22282285568068,871.1377962962963,1.9016926680789215,6.160424527873893,0.39470610000127815,0.7646346369862221
