PC_TIME,TIME,TIME_TICK,LPOGX,LPOGY,LPOGV,RPOGX,RPOGY,RPOGV,BPOGX,BPOGY,BPOGV
1789334219.0991,194.36740,2498357149,0.50492,0.64886,1,0.50244,0.65029,1,0.50368,0.64958,1
1789334219.1061,194.37439,2498427052,0.50599,0.65430,1,0.50244,0.65029,1,0.50422,0.65230,1
1789334219.1125,194.38081,2498491181,0.51182,0.66203,1,0.51366,0.62836,1,0.51274,0.64519,1
1789334219.1197,194.38799,2498562953,0.51564,0.63309,1,0.52192,0.61323,1,0.51878,0.62316,1
1789334219.1259,194.39423,2498625395,0.51476,0.62758,1,0.52192,0.61323,1,0.51834,0.62041,1
1789334219.1329,194.40118,2498694915,0.49593,0.63390,1,0.49874,0.61941,1,0.49734,0.62666,1
1789334219.1393,194.40762,2498759353,0.49851,0.64275,1,0.50391,0.64278,1,0.50121,0.64277,1
1789334219.1463,194.41455,2498828613,0.49967,0.64828,1,0.50391,0.64278,1,0.50179,0.64553,1
1789334219.1529,194.42123,2498895361,0.51618,0.64109,1,0.51881,0.63085,1,0.51750,0.63597,1
1789334219.1597,194.42799,2498963007,0.50318,0.62594,1,0.48963,0.61086,1,0.49641,0.61840,1
1789334219.1665,194.43475,2499030567,0.50102,0.61446,1,0.48946,0.60021,1,0.49524,0.60733,1
1789334219.1728,194.44113,2499094415,0.49805,0.59739,1,0.50476,0.59884,1,0.50140,0.59811,1
1789334219.1798,194.44812,2499164264,0.50337,0.60262,1,0.51269,0.60702,1,0.50803,0.60482,1
1789334219.1862,194.45451,2499228183,0.50448,0.60888,1,0.51240,0.61792,1,0.50844,0.61340,1
1789334219.1932,194.46147,2499297799,0.50489,0.63352,1,0.49541,0.63760,1,0.50015,0.63556,1
1789334219.1996,194.46790,2499362055,0.49671,0.63871,1,0.49576,0.64986,1,0.49623,0.64428,1
1789334219.2065,194.47484,2499431481,0.49726,0.64132,1,0.49574,0.64628,1,0.49650,0.64380,1
1789334219.2130,194.48129,2499496057,0.50734,0.69855,1,0.48917,0.68491,1,0.49825,0.69173,1
1789334219.2199,194.48820,2499565060,0.49742,0.69141,1,0.49462,0.65735,1,0.49602,0.67438,1
1789334219.2264,194.49469,2499629906,0.49684,0.68906,1,0.49463,0.65750,1,0.49573,0.67328,1
1789334219.2333,194.50160,2499699056,0.48647,0.70801,1,0.49943,0.65718,1,0.49295,0.68259,1
1789334219.2401,194.50841,2499767098,0.48950,0.69507,1,0.48986,0.66414,1,0.48968,0.67961,1
1789334219.2465,194.51479,2499830877,0.49017,0.69756,1,0.48992,0.66759,1,0.49004,0.68258,1
1789334219.2535,194.52182,2499901314,0.49772,0.70257,1,0.49825,0.67008,1,0.49798,0.68632,1
1789334219.2601,194.52841,2499967199,0.50282,0.70605,1,0.49906,0.65471,1,0.50094,0.68038,1
1789334219.2669,194.53520,2500035071,0.50170,0.70135,1,0.49908,0.64445,1,0.50039,0.67290,1
1789334219.2735,194.54179,2500100977,0.50263,0.67143,1,0.50878,0.67684,1,0.50570,0.67413,1
1789334219.2803,194.54858,2500168887,0.50243,0.68465,1,0.51474,0.65831,1,0.50858,0.67148,1
1789334219.2869,194.55519,2500234944,0.50297,0.68706,1,0.51441,0.66774,1,0.50869,0.67740,1
1789334219.2934,194.56166,2500299704,0.49462,0.68110,1,0.48815,0.68677,1,0.49139,0.68394,1
1789334219.3001,194.56839,2500366936,0.48373,0.68537,1,0.48924,0.71641,1,0.48648,0.70089,1
1789334219.3070,194.57533,2500436347,0.48653,0.69542,1,0.48944,0.72569,1,0.48799,0.71055,1
1789334219.3135,194.58176,2500500586,0.49493,0.69845,1,0.49703,0.69618,1,0.49598,0.69732,1
1789334219.3204,194.58867,2500569808,0.50108,0.68830,1,0.49990,0.69924,1,0.50049,0.69377,1
1789334219.3269,194.59515,2500634575,0.49931,0.68066,1,0.49995,0.68658,1,0.49963,0.68362,1
1789334219.3338,194.60207,2500703812,0.49763,0.68675,1,0.51430,0.69442,1,0.50597,0.69059,1
1789334219.3407,194.60896,2500772661,0.50447,0.68350,1,0.50320,0.67713,1,0.50384,0.68032,1
1789334219.3474,194.61566,2500839695,0.50392,0.68100,1,0.50317,0.67998,1,0.50355,0.68049,1
1789334219.3537,194.62202,2500903308,0.51327,0.68032,1,0.49374,0.70497,1,0.50350,0.69264,1
1789334219.3606,194.62891,2500972079,0.50567,0.68716,1,0.49631,0.72289,1,0.50099,0.70503,1
1789334219.3670,194.63533,2501036366,0.50784,0.69717,1,0.49634,0.72895,1,0.50209,0.71306,1
1789334219.3740,194.64226,2501105717,0.49517,0.70011,1,0.50419,0.71274,1,0.49968,0.70642,1
1789334219.3807,194.64897,2501172833,0.49097,0.70477,1,0.49925,0.68885,1,0.49511,0.69681,1
1789334219.3874,194.65572,2501240167,0.48905,0.69775,1,0.49926,0.67960,1,0.49416,0.68868,1
1789334219.3939,194.66216,2501304573,0.49867,0.55621,1,0.49166,0.53180,1,0.49517,0.54401,1
1789334219.4008,194.66907,2501373795,0.50942,0.54436,1,0.49928,0.52275,1,0.50435,0.53355,1
1789334219.4072,194.67554,2501438410,0.50841,0.53731,1,0.49928,0.52234,1,0.50385,0.52982,1
1789334219.4139,194.68224,2501505505,0.50752,0.49966,1,0.50211,0.48096,1,0.50481,0.49031,1
1789334219.4209,194.68915,2501574565,0.49336,0.45853,1,0.50780,0.44439,1,0.50058,0.45146,1
1789334219.4276,194.69585,2501641605,0.49451,0.46642,1,0.50774,0.44943,1,0.50112,0.45793,1
1789334219.4343,194.70255,2501708539,0.51877,0.50912,1,0.51184,0.48659,1,0.51531,0.49786,1
1789334219.4409,194.70924,2501775511,0.51344,0.47393,1,0.50060,0.48885,1,0.50702,0.48139,1
1789334219.4476,194.71594,2501842522,0.51300,0.47020,1,0.50061,0.48462,1,0.50681,0.47741,1
1789334219.4544,194.72269,2501909966,0.50016,0.45759,1,0.49823,0.44943,1,0.49919,0.45351,1
1789334219.4608,194.72913,2501974300,0.49875,0.45556,1,0.51398,0.46784,1,0.50636,0.46170,1
1789334219.4678,194.73608,2502043962,0.49875,0.45556,1,0.51398,0.46784,1,0.50636,0.46170,1
1789334219.4745,194.74275,2502110636,0.51959,0.46806,1,0.51285,0.44586,1,0.51622,0.45696,1
1789334219.4811,194.74944,2502177405,0.51929,0.47389,1,0.51025,0.45674,1,0.51477,0.46532,1
1789334219.4876,194.75591,2502242192,0.52016,0.48210,1,0.51009,0.46658,1,0.51512,0.47434,1
1789334219.4943,194.76259,2502309042,0.50839,0.47205,1,0.50962,0.47246,1,0.50901,0.47225,1
1789334219.5013,194.76958,2502378829,0.51185,0.46972,1,0.50705,0.48290,1,0.50945,0.47631,1
1789334219.5077,194.77602,2502443203,0.51132,0.46521,1,0.50717,0.47284,1,0.50925,0.46903,1
1789334219.5146,194.78293,2502512325,0.49948,0.45560,1,0.50403,0.45625,1,0.50176,0.45593,1
1789334219.5211,194.78941,2502577213,0.49797,0.44312,1,0.50561,0.44327,1,0.50179,0.44319,1
1789334219.5278,194.79611,2502644183,0.49626,0.43040,1,0.50576,0.42862,1,0.50101,0.42951,1
1789334219.5348,194.80313,2502714355,0.49342,0.43959,1,0.50111,0.41044,1,0.49727,0.42502,1
1789334219.5412,194.80951,2502778145,0.51136,0.44051,1,0.50431,0.41369,1,0.50784,0.42710,1
1789334219.5481,194.81644,2502847470,0.51186,0.44488,1,0.50427,0.41896,1,0.50806,0.43192,1
1789334219.5548,194.82312,2502914261,0.52091,0.45200,1,0.49923,0.41973,1,0.51007,0.43586,1
1789334219.5616,194.82986,2502981652,0.51825,0.45861,1,0.49880,0.42911,1,0.50852,0.44386,1
1789334219.5684,194.83665,2503049652,0.51911,0.46681,1,0.49879,0.44409,1,0.50895,0.45545,1
