PC_TIME,TIME,TIME_TICK,LPOGX,LPOGY,LPOGV,RPOGX,RPOGY,RPOGV,BPOGX,BPOGY,BPOGV
1789335192.9657,280.67456,12236970215,0.46901,0.30086,1,0.43164,0.21163,1,0.45033,0.25624,1
1789335192.9722,280.68109,12237035463,0.45955,0.26096,1,0.47537,0.20812,1,0.46746,0.23454,1
1789335192.9791,280.68796,12237103961,0.48763,0.27420,1,0.49017,0.21346,1,0.48890,0.24383,1
1789335192.9854,280.69424,12237166892,0.48763,0.27420,1,0.49029,0.20338,1,0.48896,0.23879,1
1789335192.9923,280.70123,12237236772,0.54597,0.27464,1,0.52221,0.20028,1,0.53409,0.23746,1
1789335192.9988,280.70764,12237301054,0.53296,0.26526,1,0.56234,0.18867,1,0.54765,0.22696,1
1789335193.0054,280.71432,12237367788,0.53263,0.25616,1,0.56314,0.17861,1,0.54789,0.21738,1
1789335193.0125,280.72141,12237438490,0.55084,0.25829,1,0.54946,0.18429,1,0.55015,0.22129,1
1789335193.0193,280.72821,12237506515,0.55133,0.25931,1,0.54722,0.18902,1,0.54928,0.22416,1
1789335193.0258,280.73468,12237571465,0.55119,0.25136,1,0.54780,0.18019,1,0.54950,0.21578,1
1789335193.0323,280.74115,12237635919,0.55281,0.21063,1,0.55658,0.17141,1,0.55470,0.19102,1
1789335193.0389,280.74783,12237702895,0.55151,0.19585,1,0.56146,0.15852,1,0.55649,0.17719,1
1789335193.0459,280.75476,12237772046,0.55138,0.18758,1,0.56214,0.14965,1,0.55676,0.16861,1
1789335193.0523,280.76123,12237836700,0.55565,0.20709,1,0.56231,0.16275,1,0.55898,0.18492,1
1789335193.0592,280.76813,12237905889,0.55689,0.21069,1,0.54093,0.16929,1,0.54891,0.18999,1
1789335193.0660,280.77487,12237973247,0.55689,0.21069,1,0.54093,0.16929,1,0.54891,0.18999,1
1789335193.0724,280.78131,12238037709,0.56253,0.20673,1,0.54080,0.17508,1,0.55166,0.19091,1
1789335193.0794,280.78824,12238106801,0.56404,0.20824,1,0.54072,0.16723,1,0.55238,0.18773,1
1789335193.0861,280.79501,12238174750,0.56404,0.20824,1,0.54015,0.17705,1,0.55210,0.19265,1
1789335193.0925,280.80139,12238238400,0.56819,0.22334,1,0.55347,0.19628,1,0.56083,0.20981,1
1789335193.0995,280.80835,12238308027,0.57365,0.22988,1,0.55886,0.17287,1,0.56625,0.20137,1
1789335193.1059,280.81479,12238372424,0.57357,0.24702,1,0.55743,0.19185,1,0.56550,0.21944,1
1789335193.1126,280.82153,12238440009,0.55341,0.27186,1,0.56233,0.20636,1,0.55787,0.23911,1
1789335193.1195,280.82843,12238508675,0.56036,0.28950,1,0.54335,0.22686,1,0.55186,0.25818,1
1789335193.1260,280.83490,12238573575,0.56028,0.28036,1,0.54463,0.20687,1,0.55246,0.24361,1
1789335193.1327,280.84161,12238640608,0.54436,0.21765,1,0.55830,0.18184,1,0.55133,0.19975,1
1789335193.1397,280.84860,12238710531,0.54958,0.19444,1,0.55771,0.11952,1,0.55364,0.15698,1
1789335193.1465,280.85535,12238778008,0.54910,0.16750,1,0.55908,0.10011,1,0.55409,0.13380,1
1789335193.1531,280.86194,12238844010,0.55401,0.18020,1,0.54196,0.13058,1,0.54798,0.15539,1
1789335193.1595,280.86841,12238908703,0.55966,0.19033,1,0.54154,0.13655,1,0.55060,0.16344,1
1789335193.1664,280.87531,12238977605,0.55982,0.20879,1,0.54096,0.14680,1,0.55039,0.17779,1
1789335193.1732,280.88208,12239045201,0.56275,0.23292,1,0.53736,0.16306,1,0.55005,0.19799,1
1789335193.1796,280.88849,12239109401,0.56057,0.23749,1,0.55079,0.17273,1,0.55568,0.20511,1
1789335193.1863,280.89520,12239176413,0.56064,0.24564,1,0.55019,0.18163,1,0.55542,0.21364,1
1789335193.1932,280.90213,12239245964,0.56276,0.25048,1,0.55029,0.16057,1,0.55652,0.20553,1
1789335193.1997,280.90857,12239310149,0.56679,0.25276,1,0.55242,0.17871,1,0.55961,0.21573,1
1789335193.2064,280.91528,12239377316,0.56679,0.25276,1,0.55173,0.18867,1,0.55926,0.22072,1
1789335193.2134,280.92227,12239447164,0.54547,0.27716,1,0.55623,0.20446,1,0.55085,0.24081,1
1789335193.2198,280.92868,12239511237,0.55230,0.27100,1,0.55535,0.20351,1,0.55382,0.23725,1
1789335193.2265,280.93536,12239578282,0.55231,0.27200,1,0.55527,0.20462,1,0.55379,0.23831,1
1789335193.2334,280.94229,12239647485,0.55122,0.24699,1,0.55260,0.21927,1,0.55191,0.23313,1
1789335193.2401,280.94897,12239714405,0.55366,0.25210,1,0.55603,0.23179,1,0.55485,0.24195,1
1789335193.2468,280.95569,12239781317,0.55352,0.24282,1,0.55679,0.22197,1,0.55516,0.23240,1
1789335193.2536,280.96246,12239849199,0.57985,0.24199,1,0.56178,0.17368,1,0.57082,0.20784,1
1789335193.2600,280.96887,12239913110,0.57876,0.23249,1,0.55870,0.16906,1,0.56873,0.20077,1
1789335193.2669,280.97580,12239982527,0.57885,0.22331,1,0.55945,0.15892,1,0.56915,0.19112,1
1789335193.2734,280.98227,12240047146,0.57745,0.22750,1,0.55822,0.16524,1,0.56783,0.19637,1
1789335193.2801,280.98898,12240114220,0.58129,0.22768,1,0.55810,0.16300,1,0.56970,0.19534,1
1789335193.2871,280.99594,12240183926,0.58119,0.23681,1,0.55735,0.17309,1,0.56927,0.20495,1
1789335193.2935,281.00238,12240248328,0.55386,0.25501,1,0.55510,0.15706,1,0.55448,0.20603,1
