PC_TIME,TIME,TIME_TICK,LPOGX,LPOGY,LPOGV,RPOGX,RPOGY,RPOGV,BPOGX,BPOGY,BPOGV
1789335177.9217,265.63016,12086526155,0.49289,0.15510,1,0.49212,0.14556,1,0.49250,0.15033,1
1789335177.9281,265.63657,12086590302,0.49441,0.15586,1,0.49363,0.14145,1,0.49402,0.14866,1
1789335177.9350,265.64349,12086659565,0.49440,0.15565,1,0.49376,0.13189,1,0.49408,0.14377,1
1789335177.9415,265.64996,12086724138,0.49567,0.15537,1,0.49094,0.12552,1,0.49330,0.14044,1
1789335177.9484,265.65686,12086793233,0.49334,0.14501,1,0.48680,0.12344,1,0.49007,0.13423,1
1789335177.9552,265.66370,12086861589,0.49275,0.13606,1,0.48687,0.11419,1,0.48981,0.12512,1
1789335177.9616,265.67004,12086925075,0.49187,0.12489,1,0.48965,0.11123,1,0.49076,0.11806,1
1789335177.9685,265.67697,12086994163,0.49265,0.12883,1,0.48906,0.10500,1,0.49086,0.11692,1
1789335177.9752,265.68372,12087061728,0.49265,0.12883,1,0.48906,0.10500,1,0.49086,0.11692,1
1789335177.9817,265.69016,12087125928,0.50730,0.13084,1,0.49026,0.10187,1,0.49878,0.11635,1
1789335177.9887,265.69717,12087196392,0.49171,0.12491,1,0.49321,0.09598,1,0.49246,0.11045,1
1789335177.9950,265.70352,12087259856,0.49171,0.12491,1,0.49321,0.09598,1,0.49246,0.11045,1
1789335178.0018,265.71024,12087326971,0.49097,0.12173,1,0.49120,0.09006,1,0.49109,0.10590,1
1789335178.0087,265.71719,12087396315,0.49342,0.11193,1,0.49009,0.09643,1,0.49176,0.10418,1
1789335178.0152,265.72363,12087460802,0.49342,0.11193,1,0.49009,0.09643,1,0.49176,0.10418,1
1789335178.0221,265.73056,12087530141,0.47313,0.10550,1,0.48745,0.09449,1,0.48029,0.09999,1
1789335178.0288,265.73730,12087597688,0.47739,0.10915,1,0.49294,0.08931,1,0.48517,0.09923,1
1789335178.0353,265.74374,12087661939,0.47811,0.11849,1,0.49282,0.09899,1,0.48546,0.10874,1
1789335178.0422,265.75070,12087731529,0.48375,0.12205,1,0.49788,0.11506,1,0.49081,0.11855,1
1789335178.0486,265.75711,12087795629,0.48023,0.12329,1,0.49919,0.11555,1,0.48971,0.11942,1
1789335178.0553,265.76382,12087862805,0.48094,0.13274,1,0.49901,0.12526,1,0.48998,0.12900,1
1789335178.0624,265.77090,12087933469,0.49615,0.13318,1,0.50839,0.13110,1,0.50227,0.13214,1
1789335178.0687,265.77722,12087996691,0.49696,0.13339,1,0.51189,0.12807,1,0.50443,0.13073,1
1789335178.0757,265.78415,12088066070,0.49696,0.13339,1,0.51189,0.12807,1,0.50443,0.13073,1
1789335178.0822,265.79065,12088130872,0.50226,0.12026,1,0.49929,0.12095,1,0.50078,0.12060,1
1789335178.0889,265.79733,12088197813,0.50215,0.12690,1,0.49954,0.11374,1,0.50084,0.12032,1
1789335178.0958,265.80432,12088267802,0.50161,0.11742,1,0.49972,0.10393,1,0.50067,0.11067,1
